59716	24 Jun 16	09:33:00	1	0	0	0	0	0	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59717	24 Jun 16	09:33:10	1	0	0	0	0	0	1	8	7	7	0	7	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59718	24 Jun 16	09:33:20	1	0	0	0	0	0	1	7	8	4	0	6	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59719	24 Jun 16	09:33:30	1	0	0	0	0	0	1	4	3	4	0	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59720	24 Jun 16	09:33:40	1	0	0	0	0	0	1	3	3	3	0	4	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59721	24 Jun 16	09:33:50	1	0	0	0	0	0	1	7	4	5	0	3	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59722	24 Jun 16	09:34:00	1	0	0	0	0	0	1	4	0	5	0	3	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59723	24 Jun 16	09:34:10	1	0	0	0	0	0	1	2	3	2	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59724	24 Jun 16	09:34:20	1	0	0	0	0	0	1	10	6	7	0	9	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59725	24 Jun 16	09:34:30	1	0	0	0	0	0	1	8	9	11	2	10	9	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59726	24 Jun 16	09:34:40	1	0	0	0	0	0	1	4	6	7	0	8	8	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59727	24 Jun 16	09:34:50	1	0	0	0	0	0	1	4	4	6	0	5	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
