"","Events","diff_time","area","amplitude","well"
"918","1162",0.928999900817871,0.511781844208709,0.550895477769316,"W4"
"919","1163",0.195000171661377,0.107424712732493,0.550895477769316,"W4"
"920","1165",3.12999987602234,1.72430277711923,0.550895477769316,"W4"
"921","1167",2.35899996757507,1.29956241419507,0.550895477769316,"W4"
"922","1169",2.1949999332428,1.20921553692741,0.550895477769316,"W4"
"923","1170",0.200000047683716,0.110179121822607,0.550895477769316,"W4"
"924","1172",2.60099983215332,1.43287904521201,0.550895477769316,"W4"
"925","1173",2.6010000705719,1.43287917655573,0.550895477769316,"W4"
"926","1175",0.197999954223633,0.109077279380331,0.550895477769316,"W4"
"927","1176",2.57299995422363,1.41745403908246,0.550895477769316,"W4"
"928","1177",0.592999935150146,0.326680982591714,0.550895477769316,"W4"
"929","1178",2.51199984550476,1.38384935504579,0.550895477769316,"W4"
"930","1180",0.198999881744385,0.10962813492961,0.550895477769316,"W4"
"931","1181",2.53299999237061,1.39541824098668,0.550895477769316,"W4"
"932","1183",0.947999954223633,0.522248887707318,0.550895477769316,"W4"
"933","1184",0.196000099182129,0.107975568281772,0.550895477769316,"W4"
"934","1185",1.5239999294281,0.839564669242698,0.550895477769316,"W4"
"935","1186",0.196000099182129,0.107975568281772,0.550895477769316,"W4"
"936","1187",0.604000091552734,0.332740919008654,0.550895477769316,"W4"
"937","1188",2.53199982643127,1.39486725409368,0.550895477769316,"W4"
"938","1190",2.59199976921082,1.42792095123735,0.550895477769316,"W4"
"939","1191",0.559000015258789,0.307950580479046,0.550895477769316,"W4"
"940","1192",3.19500017166138,1.76011114604044,0.550895477769316,"W4"
"941","1194",0.934999942779541,0.515087240191819,0.550895477769316,"W4"
"942","1195",2.42400002479553,1.33537065177257,0.550895477769316,"W4"
"943","1197",2.90199995040894,1.59869864916706,0.550895477769316,"W4"
"944","1199",3.57499980926514,1.96945122795033,0.550895477769316,"W4"
"945","1200",2.12800002098083,1.17230558825135,0.550895477769316,"W4"
"946","1201",0.641999959945679,0.353674874662157,0.550895477769316,"W4"
"947","1203",3.38799977302551,1.86643375364322,0.550895477769316,"W4"
"948","1204",0.203999996185303,0.112382675363441,0.550895477769316,"W4"
"949","1205",1.6010000705719,0.881983698786416,0.550895477769316,"W4"
"950","1206",0.592999935150146,0.326680982591713,0.550895477769316,"W4"
"951","1207",1.0019998550415,0.551997188867875,0.550895477769316,"W4"
"952","1208",0.401000022888184,0.220909099194493,0.550895477769316,"W4"
"953","1209",1.59199976921082,0.877025473468033,0.550895477769316,"W4"
"954","1210",0.191999912261963,0.105771883397221,0.550895477769316,"W4"
"955","1211",3.5719997882843,1.96779852995878,0.550895477769316,"W4"
"956","1212",3.13299989700317,1.72595547511078,0.550895477769316,"W4"
"957","1213",0.208999872207642,0.115137084453555,0.550895477769316,"W4"
"958","1214",2.52600002288818,1.39156198945429,0.550895477769316,"W4"
"959","1215",0.904000043869019,0.498009536070706,0.550895477769316,"W4"
"960","1217",2.50499987602234,1.3799931035134,0.550895477769316,"W4"
"961","1219",2.57599997520447,1.41910673707401,0.550895477769316,"W4"
"962","1222",3.1489999294281,1.73476982061784,0.550895477769316,"W4"
