46487	27 Mar 16	02:00:00	1	14	0	0	0	0	0	0	0	0	50	4	6	0	0	54	25	0	0	0	0	0	0	0	9	0	0	0	0	0	53	0	24	0	2	7	0	0	0
46502	27 Mar 16	02:30:00	1	14	0	0	0	0	0	28	0	6	3	0	35	0	2	74	0	7	0	0	30	15	0	0	0	0	0	0	0	0	0	0	0	0	42	28	0	39	0
46517	27 Mar 16	03:00:00	1	14	0	0	0	0	0	8	14	0	7	2	38	0	0	57	67	3	0	18	0	10	0	0	0	0	0	0	36	0	1	27	0	4	1	2	0	0	0
46532	27 Mar 16	03:30:00	1	14	0	0	0	0	0	1	3	0	0	0	33	9	28	8	11	24	0	40	50	23	0	0	48	36	0	46	17	0	65	0	0	17	14	0	0	0	42
46547	27 Mar 16	04:00:00	1	14	0	0	0	0	0	32	0	10	24	0	34	0	0	0	0	0	0	25	13	24	0	26	0	0	22	9	34	0	0	21	70	40	0	56	0	0	19
46562	27 Mar 16	04:30:00	1	14	0	0	0	0	0	14	31	12	0	0	16	0	0	0	25	0	0	0	13	0	0	65	0	0	0	45	3	15	0	7	57	0	98	53	6	33	0
46577	27 Mar 16	05:00:00	1	14	0	0	0	0	0	0	0	0	73	36	32	40	56	0	3	0	0	0	16	0	0	20	0	0	6	1	45	6	0	21	54	0	47	0	28	0	0
46592	27 Mar 16	05:30:00	1	14	0	0	0	0	0	0	0	3	5	0	40	0	73	0	43	0	0	0	29	0	0	2	38	31	0	0	21	0	22	8	52	0	0	0	0	0	0
46607	27 Mar 16	06:00:00	1	14	0	0	0	0	0	3	0	7	72	3	57	10	1	0	69	0	0	0	26	0	0	2	1	0	17	1	5	1	30	30	65	0	2	46	38	52	17
46622	27 Mar 16	06:30:00	1	14	0	0	0	0	0	22	30	0	0	82	30	13	23	0	45	28	0	0	27	0	0	12	19	14	1	15	38	31	0	20	12	0	0	0	32	3	3
46637	27 Mar 16	07:00:00	1	14	0	0	0	0	0	8	18	10	2	46	61	0	52	80	62	0	0	26	25	58	0	54	0	0	11	58	2	53	23	19	0	4	54	29	28	39	2
46652	27 Mar 16	07:30:00	1	14	0	0	0	0	0	1	41	20	40	48	54	30	12	69	56	20	0	33	19	19	0	21	1	0	0	2	57	28	5	27	47	55	59	26	20	67	1
46667	27 Mar 16	08:00:00	1	14	0	0	0	0	0	40	12	4	35	32	51	1	22	63	10	0	0	20	30	23	0	20	74	8	30	56	1	47	71	27	65	44	58	6	51	38	33
46682	27 Mar 16	08:30:00	1	14	0	0	0	0	1	50	65	82	33	74	58	33	51	56	61	36	0	32	43	63	0	25	27	45	46	41	56	70	57	63	48	41	46	42	48	100	40
